codigoParlamentar,DataSessaoPlenaria,DescricaoIdentificacaoMateria,EmentaMateria,DescricaoVoto
6008,2021-07-07,MSF 31/2021,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da constituição, combinado com o § 1º do art. 53 da Lei nº 10.233, de 2001, o nome do Senhor GUILHERME THEO RODRIGUES DA ROCHA SAMPAIO, para exercer o cargo de Diretor da Agência Nacional de Transportes Terrestres - ANTT, na vaga decorrente do término do mandato de Marcelo Vinaud Prado.",Votou
6008,2021-07-07,MSF 27/2021,"Submete, em conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 6º da Lei nº 12.529, de 30 de novembro de 2011, o nome do Senhor ALEXANDRE CORDEIRO MACEDO, para exercer o cargo de Presidente do Conselho Administrativo de Defesa Econômica - CADE, com mandato de quatro anos, na vaga decorrente do término do mandato de Alexandre Barreto de Souza.",Votou
6008,2021-07-07,MSF 68/2020,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o § 1º do art. 53 da Lei nº 10.233, de 5 de junho de 2001, o nome  da Senhora FLÁVIA MORAIS LOPES TAKAFASHI, para exercer o cargo de Diretora da Agência Nacional de Transportes Aquaviários - ANTAQ, na vaga decorrente do término do mandato de Francisval Dias Mendes em 18 de fevereiro de 2021.",Votou
6008,2021-07-07,MSF 107/2020,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 6º da Lei nº 9.961, de 28 de janeiro de 2000, o nome do Senhor PAULO ROBERTO VANDERLEI REBELLO FILHO, para exercer o cargo de Diretor-Presidente da Agência Nacional de Saúde Suplementar - ANS, na vaga decorrente do término do mandato de Leandro Fonseca da Silva.",Votou
6008,2021-07-07,MSF 5/2021,"Submete à consideração do Senado Federal, nos termos do art. 123, da Constituição Federal, o nome do Almirante de Esquadra CLAUDIO PORTUGAL DE VIVEIROS, para exercer o cargo de Ministro do Superior Tribunal Militar, na vaga decorrente da transferência para a inatividade do Ministro Marcus Vinicius Oliveira dos Santos, a partir de 19 de março de 2021.",Votou
6008,2021-07-01,PL 741/2021,"Define o programa de cooperação Sinal Vermelho contra a Violência Doméstica como uma das medidas de enfrentamento da violência doméstica e familiar contra a mulher previstas na Lei nº 11.340, de 7 de agosto de 2006 (Lei Maria da Penha), e no Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), em todo o território nacional; e altera o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal), para modificar a modalidade da pena da lesão corporal simples cometida contra a mulher por razões da condição do sexo feminino e para criar o tipo penal de violência psicológica contra a mulher.",Sim
6008,2021-06-29,PLS 206/2018,Regulamenta a instalação de Comitês de Prevenção e Solução de Disputas em contratos administrativos continuados celebrados pela União.,Sim
6008,2021-05-26,PL 3884/2020,"Acrescenta o §6º à Lei nº 11.196, de 21 de novembro de 2005, para determinar que o cômputo do prazo estipulado para o contribuinte adquirir novo imóvel residencial e fazer jus à isenção do Imposto de Renda de ganho auferido tenha início apenas após o término da vigência do Decreto Federal de pandemia da Covid-19.",Sim
6008,2021-06-23,PL 827/2020,"Estabelece medidas excepcionais em razão da Emergência em Saúde Pública de Importância Nacional (Espin) decorrente da infecção humana pelo coronavírus SARS-CoV-2, para suspender o cumprimento de medida judicial, extrajudicial ou administrativa que resulte em desocupação ou remoção forçada coletiva em imóvel privado ou público, urbano ou rural, e a concessão de liminar em ação de despejo de que trata a Lei nº 8.245, de 18 de outubro de 1991, e para estimular a celebração de acordos nas relações locatícias.",Sim
6008,2021-06-23,PL 827/2020,"Estabelece medidas excepcionais em razão da Emergência em Saúde Pública de Importância Nacional (Espin) decorrente da infecção humana pelo coronavírus SARS-CoV-2, para suspender o cumprimento de medida judicial, extrajudicial ou administrativa que resulte em desocupação ou remoção forçada coletiva em imóvel privado ou público, urbano ou rural, e a concessão de liminar em ação de despejo de que trata a Lei nº 8.245, de 18 de outubro de 1991, e para estimular a celebração de acordos nas relações locatícias.",Não
6008,2021-06-22,MPV 1033/2021,"Altera a Lei nº 11.508, de 20 de julho de 2007, que dispõe sobre o regime tributário, cambial e administrativo das Zonas de Processamento de Exportação, para conceder tratamento à produção de oxigênio medicinal empregado em medidas de prevenção, controle e contenção de riscos, danos e agravos à saúde pública relacionados com a covid-19.",Sim
6008,2021-06-22,MPV 1034/2021,"Altera a Lei nº 7.689, de 15 de dezembro de 1988, para majorar a alíquota da Contribuição Social sobre o Lucro Líquido devida pelas pessoas jurídicas do setor financeiro, a Lei nº 8.989, de 24 de fevereiro de 1995, para modificar a concessão da isenção relativa ao Imposto sobre Produtos Industrializados incidente na aquisição de automóveis por pessoa com deficiência, revoga a tributação especial relativa à nafta e a outros produtos destinados a centrais petroquímicas, e institui crédito presumido da Contribuição para os Programas de Integração Social e de Formação do Patrimônio do Servidor Público e da Contribuição Social para o Financiamento da Seguridade Social para produtos destinados ao uso em hospitais, clínicas, consultórios médicos e campanhas de vacinação.",Sim
6008,2021-06-22,MPV 1034/2021,"Altera a Lei nº 7.689, de 15 de dezembro de 1988, para majorar a alíquota da Contribuição Social sobre o Lucro Líquido devida pelas pessoas jurídicas do setor financeiro, a Lei nº 8.989, de 24 de fevereiro de 1995, para modificar a concessão da isenção relativa ao Imposto sobre Produtos Industrializados incidente na aquisição de automóveis por pessoa com deficiência, revoga a tributação especial relativa à nafta e a outros produtos destinados a centrais petroquímicas, e institui crédito presumido da Contribuição para os Programas de Integração Social e de Formação do Patrimônio do Servidor Público e da Contribuição Social para o Financiamento da Seguridade Social para produtos destinados ao uso em hospitais, clínicas, consultórios médicos e campanhas de vacinação.",Não
6008,2021-06-22,MPV 1034/2021,"Altera a Lei nº 7.689, de 15 de dezembro de 1988, para majorar a alíquota da Contribuição Social sobre o Lucro Líquido devida pelas pessoas jurídicas do setor financeiro, a Lei nº 8.989, de 24 de fevereiro de 1995, para modificar a concessão da isenção relativa ao Imposto sobre Produtos Industrializados incidente na aquisição de automóveis por pessoa com deficiência, revoga a tributação especial relativa à nafta e a outros produtos destinados a centrais petroquímicas, e institui crédito presumido da Contribuição para os Programas de Integração Social e de Formação do Patrimônio do Servidor Público e da Contribuição Social para o Financiamento da Seguridade Social para produtos destinados ao uso em hospitais, clínicas, consultórios médicos e campanhas de vacinação.",Não
6008,2021-06-22,MPV 1034/2021,"Altera a Lei nº 7.689, de 15 de dezembro de 1988, para majorar a alíquota da Contribuição Social sobre o Lucro Líquido devida pelas pessoas jurídicas do setor financeiro, a Lei nº 8.989, de 24 de fevereiro de 1995, para modificar a concessão da isenção relativa ao Imposto sobre Produtos Industrializados incidente na aquisição de automóveis por pessoa com deficiência, revoga a tributação especial relativa à nafta e a outros produtos destinados a centrais petroquímicas, e institui crédito presumido da Contribuição para os Programas de Integração Social e de Formação do Patrimônio do Servidor Público e da Contribuição Social para o Financiamento da Seguridade Social para produtos destinados ao uso em hospitais, clínicas, consultórios médicos e campanhas de vacinação.",Não
6008,2021-06-22,MPV 1033/2021,"Altera a Lei nº 11.508, de 20 de julho de 2007, que dispõe sobre o regime tributário, cambial e administrativo das Zonas de Processamento de Exportação, para conceder tratamento à produção de oxigênio medicinal empregado em medidas de prevenção, controle e contenção de riscos, danos e agravos à saúde pública relacionados com a covid-19.",Sim
6008,2021-06-16,MPV 1031/2021,"Dispõe sobre a desestatização da empresa Centrais Elétricas Brasileiras S.A. - Eletrobras e altera a Lei nº 5.899, de 5 de julho de 1973, a Lei nº 9.991, de 24 de julho de 2000, e a Lei nº 10.438, de 26 de abril de 2002.",Não
6008,2021-06-16,MPV 1031/2021,"Dispõe sobre a desestatização da empresa Centrais Elétricas Brasileiras S.A. - Eletrobras e altera a Lei nº 5.899, de 5 de julho de 1973, a Lei nº 9.991, de 24 de julho de 2000, e a Lei nº 10.438, de 26 de abril de 2002.",Não
6008,2021-06-16,MPV 1031/2021,"Dispõe sobre a desestatização da empresa Centrais Elétricas Brasileiras S.A. - Eletrobras e altera a Lei nº 5.899, de 5 de julho de 1973, a Lei nº 9.991, de 24 de julho de 2000, e a Lei nº 10.438, de 26 de abril de 2002.",Sim
6008,2021-06-16,MPV 1031/2021,"Dispõe sobre a desestatização da empresa Centrais Elétricas Brasileiras S.A. - Eletrobras e altera a Lei nº 5.899, de 5 de julho de 1973, a Lei nº 9.991, de 24 de julho de 2000, e a Lei nº 10.438, de 26 de abril de 2002.",Sim
6008,2021-06-15,PEC 6/2018,"Altera o art. 12 da Constituição Federal, para suprimir a perda de nacionalidade brasileira em razão da mera naturalização, incluir a exceção para situações de apatridia, e acrescentar a possibilidade de a pessoa requerer a perda da própria nacionalidade.",Sim
6008,2021-06-15,PEC 6/2018,"Altera o art. 12 da Constituição Federal, para suprimir a perda de nacionalidade brasileira em razão da mera naturalização, incluir a exceção para situações de apatridia, e acrescentar a possibilidade de a pessoa requerer a perda da própria nacionalidade.",Sim
6008,2021-06-10,PL 1674/2021,Cria o Passaporte Nacional de Imunização e Segurança Sanitária (PSS).,Sim
6008,2021-06-09,PL 1805/2021 (Substitutivo-CD),"Altera as Leis nºs 8.078, de 11 de setembro de 1990 (Código de Defesa do Consumidor), e 10.741, de 1º de outubro de 2003 (Estatuto do Idoso), para aperfeiçoar a disciplina do crédito ao consumidor e dispor sobre a prevenção e o tratamento do superendividamento, e a Lei nº 9.492, de 10 de setembro de 1997.",Sim
6008,2021-05-25,MPV 1018/2020,"Altera a Lei nº 5.070, de 7 de julho de 1966, para dispor sobre o valor da Taxa de Fiscalização de Instalação, a Lei nº 11.652, de 7 de abril de 2008, para dispor sobre o valor da Contribuição para o Fomento da Radiodifusão Pública, e a Medida Provisória nº 2.228-1, de 6 de setembro de 2001, para dispor sobre o valor da Contribuição para o Desenvolvimento da Indústria Cinematográfica Nacional.",Sim
6008,2021-05-25,MPV 1018/2020,"Altera a Lei nº 5.070, de 7 de julho de 1966, para dispor sobre o valor da Taxa de Fiscalização de Instalação, a Lei nº 11.652, de 7 de abril de 2008, para dispor sobre o valor da Contribuição para o Fomento da Radiodifusão Pública, e a Medida Provisória nº 2.228-1, de 6 de setembro de 2001, para dispor sobre o valor da Contribuição para o Desenvolvimento da Indústria Cinematográfica Nacional.",Sim
6008,2021-05-25,MPV 1018/2020,"Altera a Lei nº 5.070, de 7 de julho de 1966, para dispor sobre o valor da Taxa de Fiscalização de Instalação, a Lei nº 11.652, de 7 de abril de 2008, para dispor sobre o valor da Contribuição para o Fomento da Radiodifusão Pública, e a Medida Provisória nº 2.228-1, de 6 de setembro de 2001, para dispor sobre o valor da Contribuição para o Desenvolvimento da Indústria Cinematográfica Nacional.",Sim
6008,2021-05-13,PL 939/2021,"Altera a Lei nº 10.742, de 6 de outubro de 2003, para vedar o reajuste anual de medicamentos durante Emergência em Saúde Pública de Importância Nacional.",Sim
6008,2021-05-13,MPV 1017/2020,"Define as diretrizes para a quitação e para a renegociação das dívidas relativas às debêntures emitidas por empresas e subscritas pelos fundos de investimentos regionais e para o desinvestimento, a liquidação e a extinção dos fundos.",Atividade parlamentar
6008,2021-05-06,PL 4209/2019,"Altera a Lei nº 6.360, de 23 de setembro de 1976, que dispõe sobre a Vigilância Sanitária a que ficam sujeitos os Medicamentos, as Drogas, os Insumos Farmacêuticos e Correlatos, Cosméticos, Saneantes e Outros Produtos, e dá outras Providências, para determinar que, para fins de registro, os medicamentos que contenham insumo farmacêutico ativo (IFA) nacional sejam enquadrados na categoria prioritária.",Sim
6008,2021-04-27,PL 1343/2021,Dispõe sobre a autorização para que estruturas industriais destinadas à fabricação de produtos de uso veterinário sejam utilizadas na produção de vacinas contra a covid-19 no Brasil.,Sim
6008,2021-04-07,PL 2083/2020,"Altera a Lei nº 13.979, de 26 de fevereiro de 1998, que dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019, para criar programa de atenção aos problemas de saúde mental ocorridos em virtude do período de distanciamento social.",Sim
6008,2021-04-15,PL 4348/2019,"Altera o art. 40-A da Lei nº 11.952, de 25 de junho de 2009.",Sim
6008,2021-04-13,PLP 10/2021 (Substitutivo-CD),"Altera a Lei Complementar nº 172, de 15 de abril de 2020, e a Lei nº 14.029, de 28 de julho de 2020, para conceder prazo para que os Estados, o Distrito Federal e os Municípios executem atos de transposição e de transferência e atos de transposição e de reprogramação, respectivamente; altera a Lei Complementar nº 156, de 28 de dezembro de 2016, para conceder prazo adicional para celebração de aditivos contratuais e permitir mudança nos critérios de indexação dos contratos de refinanciamento de dívidas; altera a Lei Complementar nº 159, de 19 de maio de 2017, para permitir o afastamento de vedações durante o Regime de Recuperação Fiscal desde que previsto no Plano de Recuperação Fiscal; altera a Lei Complementar nº 178, de 13 de janeiro de 2021, para conceder prazo adicional para celebração de contratos e disciplinar a apuração de valores inadimplidos de Estado com Regime de Recuperação Fiscal vigente em 31 de agosto de 2020; e revoga o art. 27 da Lei Complementar nº 178, de 13 de janeiro de 2021",Sim
6008,2021-04-06,PL 2981/2020,"Dispõe sobre prioridade para recebimento da restituição do imposto de renda, de que trata o art. 16 da Lei nº 9.250, de 26 de dezembro de 1995, durante o período de Emergência em Saúde Pública de Importância Nacional (Espin), em razão da pandemia do Covid19.",Presente – Não registrou voto
